Grouping;no;SourceRoom;Exist;Doors;Rooms;PathLength;SimulationTimeInSec
2;35;19;501;5;6;26,31;54,16666667
2;35;19;502;4;5;23,77;36,70588235
2;35;19;503;1;2;6,5;11,86111111
2;35;19;504;1;2;6,5;7,111111111
2;35;19;505;5;6;22,4;32,32258065
2;35;19;506;5;6;23,57;37
2;35;19;507;8;9;35,94;53,08823529
2;35;46;501;10;11;53,9;73,64516129
2;35;46;502;9;10;51,36;57,02857143
2;35;46;503;6;7;34,09;36,76470588
2;35;46;504;6;7;34,09;47,6
2;35;46;505;4;5;16,97;25,94117647
2;35;46;506;2;3;8,14;17,63888889
2;35;46;507;5;6;20,51;31,11428571
2;36;1;501;2;3;6,66;27,77419355
2;36;1;502;2;3;8,72;16,02777778
2;36;1;503;5;6;33,91;41,88235294
2;36;1;504;5;6;33,91;46,48484848
2;36;1;505;9;10;49,81;66,96969697
2;36;1;506;9;10;50,98;60,81818182
2;36;1;507;12;13;63,35;77,14285714
2;36;19;501;5;6;26,31;54,16666667
2;36;19;502;4;5;23,77;36,70588235
2;36;19;503;1;2;6,5;11,86111111
2;36;19;504;1;2;6,5;7,111111111
2;36;19;505;5;6;22,4;32,32258065
2;36;19;506;5;6;23,57;37
2;36;19;507;8;9;35,94;53,08823529
2;36;46;501;10;11;53,9;73,64516129
2;36;46;502;9;10;51,36;57,02857143
2;36;46;503;6;7;34,09;36,76470588
2;36;46;504;6;7;34,09;47,6
2;36;46;505;4;5;16,97;25,94117647
2;36;46;506;2;3;8,14;17,63888889
2;36;46;507;5;6;20,51;31,11428571
2;37;1;501;2;3;6,66;27,71428571
2;37;1;502;2;3;8,72;15,65789474
2;37;1;503;5;6;33,91;43,44736842
2;37;1;504;5;6;33,91;46,9375
2;37;1;505;9;10;49,81;67,6875
2;37;1;506;9;10;50,98;61,41176471
2;37;1;507;12;13;63,35;79,42424242
2;37;19;501;5;6;26,31;46,68965517
2;37;19;502;4;5;23,77;35,59375
2;37;19;503;1;2;6,5;11,57894737
2;37;19;504;1;2;6,5;7,078947368
2;37;19;505;5;6;22,4;34,25
2;37;19;506;5;6;23,57;34,82857143
2;37;19;507;8;9;35,94;52,16666667
2;37;46;501;10;11;53,9;76,56
2;37;46;502;9;10;51,36;57,05714286
2;37;46;503;6;7;34,09;37,83333333
2;37;46;504;6;7;34,09;47,30555556
2;37;46;505;4;5;16,97;25,94736842
2;37;46;506;2;3;8,14;18,18421053
2;37;46;507;5;6;20,51;30,68571429
2;38;1;501;2;3;6,66;27,71428571
2;38;1;502;2;3;8,72;15,65789474
2;38;1;503;5;6;33,91;43,44736842
2;38;1;504;5;6;33,91;46,9375
2;38;1;505;9;10;49,81;67,6875
2;38;1;506;9;10;50,98;61,41176471
2;38;1;507;12;13;63,35;79,42424242
2;38;19;501;5;6;26,31;46,68965517
2;38;19;502;4;5;23,77;35,59375
2;38;19;503;1;2;6,5;11,57894737
2;38;19;504;1;2;6,5;7,078947368
2;38;19;505;5;6;22,4;34,25
2;38;19;506;5;6;23,57;34,82857143
2;38;19;507;8;9;35,94;52,16666667
2;38;46;501;10;11;53,9;76,56
2;38;46;502;9;10;51,36;57,05714286
2;38;46;503;6;7;34,09;37,83333333
2;38;46;504;6;7;34,09;47,30555556
2;38;46;505;4;5;16,97;25,94736842
2;38;46;506;2;3;8,14;18,18421053
2;38;46;507;5;6;20,51;30,68571429
2;39;1;501;2;3;6,66;27,86486486
2;39;1;502;2;3;8,72;16,225
2;39;1;503;5;6;33,91;42,82051282
2;39;1;504;5;6;33,91;47,08108108
2;39;1;505;9;10;49,81;68
2;39;1;506;9;10;50,98;62,15789474
2;39;1;507;12;13;63,35;81,07894737
2;39;19;501;5;6;26,31;49,71428571
2;39;19;502;4;5;23,77;36,51351351
2;39;19;503;1;2;6,5;12,5
2;39;19;504;1;2;6,5;7,125
2;39;19;505;5;6;22,4;34,18421053
2;39;19;506;5;6;23,57;35,42424242
2;39;19;507;8;9;35,94;55
2;39;46;501;10;11;53,9;73,05405405
2;39;46;502;9;10;51,36;57,725
2;39;46;503;6;7;34,09;36,77777778
2;39;46;504;6;7;34,09;50,40540541
2;39;46;505;4;5;16,97;25,39473684
2;39;46;506;2;3;8,14;18,625
2;39;46;507;5;6;20,51;30,575
2;40;1;501;2;3;6,66;27,86486486
2;40;1;502;2;3;8,72;16,225
2;40;1;503;5;6;33,91;42,82051282
2;40;1;504;5;6;33,91;47,08108108
2;40;1;505;9;10;49,81;68
2;40;1;506;9;10;50,98;62,15789474
2;40;1;507;12;13;63,35;81,07894737
2;40;19;501;5;6;26,31;49,71428571
2;40;19;502;4;5;23,77;36,51351351
2;40;19;503;1;2;6,5;12,5
2;40;19;504;1;2;6,5;7,125
2;40;19;505;5;6;22,4;34,18421053
2;40;19;506;5;6;23,57;35,42424242
2;40;19;507;8;9;35,94;55
2;40;46;501;10;11;53,9;73,05405405
2;40;46;502;9;10;51,36;57,725
2;40;46;503;6;7;34,09;36,77777778
2;40;46;504;6;7;34,09;50,40540541
2;40;46;505;4;5;16,97;25,39473684
2;40;46;506;2;3;8,14;18,625
2;40;46;507;5;6;20,51;30,575
2;41;1;501;2;3;6,66;29,38461538
2;41;1;502;2;3;8,72;16,0952381
2;41;1;503;5;6;33,91;44,28571429
2;41;1;504;5;6;33,91;47,275
2;41;1;505;9;10;49,81;68,08571429
2;41;1;506;9;10;50,98;62,63157895
2;41;1;507;12;13;63,35;82,42105263
2;41;19;501;5;6;26,31;48,94285714
2;41;19;502;4;5;23,77;37,6097561
2;41;19;503;1;2;6,5;13,21428571
2;41;19;504;1;2;6,5;7,119047619
2;41;19;505;5;6;22,4;33,31428571
2;41;19;506;5;6;23,57;36,52380952
2;41;19;507;8;9;35,94;55,975
2;41;46;501;10;11;53,9;74,25
2;41;46;502;9;10;51,36;56,63157895
2;41;46;503;6;7;34,09;36,5
2;41;46;504;6;7;34,09;48,07692308
2;41;46;505;4;5;16,97;26,5
2;41;46;506;2;3;8,14;18,4047619
2;41;46;507;5;6;20,51;30,35714286
2;42;1;501;2;3;6,66;29,38461538
2;42;1;502;2;3;8,72;16,0952381
2;42;1;503;5;6;33,91;44,28571429
2;42;1;504;5;6;33,91;47,275
2;42;1;505;9;10;49,81;68,08571429
2;42;1;506;9;10;50,98;62,63157895
2;42;1;507;12;13;63,35;82,42105263
2;42;19;501;5;6;26,31;48,94285714
2;42;19;502;4;5;23,77;37,6097561
2;42;19;503;1;2;6,5;13,21428571
2;42;19;504;1;2;6,5;7,119047619
2;42;19;505;5;6;22,4;33,31428571
2;42;19;506;5;6;23,57;36,52380952
2;42;19;507;8;9;35,94;55,975
2;42;46;501;10;11;53,9;74,25
2;42;46;502;9;10;51,36;56,63157895
2;42;46;503;6;7;34,09;36,5
2;42;46;504;6;7;34,09;48,07692308
2;42;46;505;4;5;16,97;26,5
2;42;46;506;2;3;8,14;18,4047619
2;42;46;507;5;6;20,51;30,35714286
2;43;1;501;2;3;6,66;32,41463415
2;43;1;502;2;3;8,72;15,56818182
2;43;1;503;5;6;33,91;44,48837209
2;43;1;504;5;6;33,91;46,325
2;43;1;505;9;10;49,81;69,23076923
2;43;1;506;9;10;50,98;63,65853659
2;43;1;507;12;13;63,35;78,6969697
2;43;19;501;5;6;26,31;52,46153846
2;43;19;502;4;5;23,77;38,73809524
2;43;19;503;1;2;6,5;13,88636364
2;43;19;504;1;2;6,5;7,069767442
2;43;19;505;5;6;22,4;33,54054054
2;43;19;506;5;6;23,57;35,68292683
2;43;19;507;8;9;35,94;54,92307692
2;43;46;501;10;11;53,9;73,55263158
2;43;46;502;9;10;51,36;58,73170732
2;43;46;503;6;7;34,09;38,15789474
2;43;46;504;6;7;34,09;52,21052632
2;43;46;505;4;5;16,97;26,90909091
2;43;46;506;2;3;8,14;18,86363636
2;43;46;507;5;6;20,51;31,51162791
2;44;1;501;2;3;6,66;32,41463415
2;44;1;502;2;3;8,72;15,56818182
2;44;1;503;5;6;33,91;44,48837209
2;44;1;504;5;6;33,91;46,325
2;44;1;505;9;10;49,81;69,23076923
2;44;1;506;9;10;50,98;63,65853659
2;44;1;507;12;13;63,35;78,6969697
2;44;19;501;5;6;26,31;52,46153846
2;44;19;502;4;5;23,77;38,73809524
2;44;19;503;1;2;6,5;13,88636364
2;44;19;504;1;2;6,5;7,069767442
2;44;19;505;5;6;22,4;33,54054054
2;44;19;506;5;6;23,57;35,68292683
2;44;19;507;8;9;35,94;54,92307692
2;44;46;501;10;11;53,9;73,55263158
2;44;46;502;9;10;51,36;58,73170732
2;44;46;503;6;7;34,09;38,15789474
2;44;46;504;6;7;34,09;52,21052632
2;44;46;505;4;5;16,97;26,90909091
2;44;46;506;2;3;8,14;18,86363636
2;44;46;507;5;6;20,51;31,51162791
2;45;1;501;2;3;6,66;36,3902439
2;45;1;502;2;3;8,72;16,06521739
2;45;1;503;5;6;33,91;45,43478261
2;45;1;504;5;6;33,91;47,13953488
2;45;1;505;9;10;49,81;69,2972973
2;45;1;506;9;10;50,98;64,5952381
2;45;1;507;12;13;63,35;80,13953488
2;45;19;501;5;6;26,31;56,275
2;45;19;502;4;5;23,77;37,05
2;45;19;503;1;2;6,5;13,7173913
2;45;19;504;1;2;6,5;7,130434783
2;45;19;505;5;6;22,4;33,76315789
2;45;19;506;5;6;23,57;39,21428571
2;45;19;507;8;9;35,94;53,41666667
2;45;46;501;10;11;53,9;74,23809524
2;45;46;502;9;10;51,36;57,90909091
2;45;46;503;6;7;34,09;37,4047619
2;45;46;504;6;7;34,09;51,51219512
2;45;46;505;4;5;16,97;26,2826087
2;45;46;506;2;3;8,14;19,30434783
2;45;46;507;5;6;20,51;31,34782609
2;46;1;501;2;3;6,66;36,3902439
2;46;1;502;2;3;8,72;16,06521739
2;46;1;503;5;6;33,91;45,43478261
2;46;1;504;5;6;33,91;47,13953488
2;46;1;505;9;10;49,81;69,2972973
2;46;1;506;9;10;50,98;64,5952381
2;46;1;507;12;13;63,35;80,13953488
2;46;19;501;5;6;26,31;56,275
2;46;19;502;4;5;23,77;37,05
2;46;19;503;1;2;6,5;13,7173913
2;46;19;504;1;2;6,5;7,130434783
2;46;19;505;5;6;22,4;33,76315789
2;46;19;506;5;6;23,57;39,21428571
2;46;19;507;8;9;35,94;53,41666667
2;46;46;501;10;11;53,9;74,23809524
2;46;46;502;9;10;51,36;57,90909091
2;46;46;503;6;7;34,09;37,4047619
2;46;46;504;6;7;34,09;51,51219512
2;46;46;505;4;5;16,97;26,2826087
2;46;46;506;2;3;8,14;19,30434783
2;46;46;507;5;6;20,51;31,34782609
2;47;1;501;2;3;6,66;35,02325581
2;47;1;502;2;3;8,72;16,375
2;47;1;503;5;6;33,91;46,06521739
2;47;1;504;5;6;33,91;47,82608696
2;47;1;505;9;10;49,81;70,425
2;47;1;506;9;10;50,98;63,80851064
2;47;1;507;12;13;63,35;80,22222222
2;47;19;501;5;6;26,31;52,78947368
2;47;19;502;4;5;23,77;38,68085106
2;47;19;503;1;2;6,5;14,9375
2;47;19;504;1;2;6,5;7,145833333
2;47;19;505;5;6;22,4;36,36585366
2;47;19;506;5;6;23,57;37,24444444
2;47;19;507;8;9;35,94;56,15909091
2;47;46;501;10;11;53,9;76,72727273
2;47;46;502;9;10;51,36;58,08333333
2;47;46;503;6;7;34,09;39,97368421
2;47;46;504;6;7;34,09;48,93478261
2;47;46;505;4;5;16,97;28,04255319
2;47;46;506;2;3;8,14;19,69565217
2;47;46;507;5;6;20,51;32,66666667
2;48;1;501;2;3;6,66;35,02325581
2;48;1;502;2;3;8,72;16,375
2;48;1;503;5;6;33,91;46,06521739
2;48;1;504;5;6;33,91;47,82608696
2;48;1;505;9;10;49,81;70,425
2;48;1;506;9;10;50,98;63,80851064
2;48;1;507;12;13;63,35;80,22222222
2;48;19;501;5;6;26,31;52,78947368
2;48;19;502;4;5;23,77;38,68085106
2;48;19;503;1;2;6,5;14,9375
2;48;19;504;1;2;6,5;7,145833333
2;48;19;505;5;6;22,4;36,36585366
2;48;19;506;5;6;23,57;37,24444444
2;48;19;507;8;9;35,94;56,15909091
2;48;46;501;10;11;53,9;76,72727273
2;48;46;502;9;10;51,36;58,08333333
2;48;46;503;6;7;34,09;39,97368421
2;48;46;504;6;7;34,09;48,93478261
2;48;46;505;4;5;16,97;28,04255319
2;48;46;506;2;3;8,14;19,69565217
2;48;46;507;5;6;20,51;32,66666667
2;49;1;501;2;3;6,66;35,10638298
2;49;1;502;2;3;8,72;16,2
2;49;1;503;5;6;33,91;44,14893617
2;49;1;504;5;6;33,91;49,45833333
2;49;1;505;9;10;49,81;70,62222222
2;49;1;506;9;10;50,98;63,19565217
2;49;1;507;12;13;63,35;83,44186047
2;49;19;501;5;6;26,31;52,58139535
2;49;19;502;4;5;23,77;37,47619048
2;49;19;503;1;2;6,5;14,92
2;49;19;504;1;2;6,5;7,1
2;49;19;505;5;6;22,4;34,6875
2;49;19;506;5;6;23,57;38,39130435
2;49;19;507;8;9;35,94;54,34090909
2;49;46;501;10;11;53,9;73,86666667
2;49;46;502;9;10;51,36;57,79545455
2;49;46;503;6;7;34,09;37,68181818
2;49;46;504;6;7;34,09;49,28571429
2;49;46;505;4;5;16,97;26,91304348
2;49;46;506;2;3;8,14;19,5625
2;49;46;507;5;6;20,51;31,88
2;50;1;501;2;3;6,66;35,10638298
2;50;1;502;2;3;8,72;16,2
2;50;1;503;5;6;33,91;44,14893617
2;50;1;504;5;6;33,91;49,45833333
2;50;1;505;9;10;49,81;70,62222222
2;50;1;506;9;10;50,98;63,19565217
2;50;1;507;12;13;63,35;83,44186047
2;50;19;501;5;6;26,31;52,58139535
2;50;19;502;4;5;23,77;37,47619048
2;50;19;503;1;2;6,5;14,92
2;50;19;504;1;2;6,5;7,1
2;50;19;505;5;6;22,4;34,6875
2;50;19;506;5;6;23,57;38,39130435
2;50;19;507;8;9;35,94;54,34090909
2;50;46;501;10;11;53,9;73,86666667
2;50;46;502;9;10;51,36;57,79545455
2;50;46;503;6;7;34,09;37,68181818
2;50;46;504;6;7;34,09;49,28571429
2;50;46;505;4;5;16,97;26,91304348
2;50;46;506;2;3;8,14;19,5625
2;50;46;507;5;6;20,51;31,88
2;51;1;501;2;3;6,66;36,10204082
2;51;1;502;2;3;8,72;16,15384615
2;51;1;503;5;6;33,91;43,48076923
2;51;1;504;5;6;33,91;48,95744681
2;51;1;505;9;10;49,81;70,09302326
2;51;1;506;9;10;50,98;63,41666667
2;51;1;507;12;13;63,35;81,4047619
2;51;19;501;5;6;26,31;56,3877551
2;51;19;502;4;5;23,77;39,07843137
2;51;19;503;1;2;6,5;14,90384615
2;51;19;504;1;2;6,5;7,076923077
2;51;19;505;5;6;22,4;34,35714286
2;51;19;506;5;6;23,57;37,84313725
2;51;19;507;8;9;35,94;56,83333333
2;51;46;501;10;11;53,9;75,8125
2;51;46;502;9;10;51,36;58,44444444
2;51;46;503;6;7;34,09;38,47727273
2;51;46;504;6;7;34,09;50,39130435
2;51;46;505;4;5;16,97;27,64
2;51;46;506;2;3;8,14;20,21153846
2;51;46;507;5;6;20,51;33,49019608
2;52;1;501;2;3;6,66;36,10204082
2;52;1;502;2;3;8,72;16,15384615
2;52;1;503;5;6;33,91;43,48076923
2;52;1;504;5;6;33,91;48,95744681
2;52;1;505;9;10;49,81;70,09302326
2;52;1;506;9;10;50,98;63,41666667
2;52;1;507;12;13;63,35;81,4047619
2;52;19;501;5;6;26,31;56,3877551
2;52;19;502;4;5;23,77;39,07843137
2;52;19;503;1;2;6,5;14,90384615
2;52;19;504;1;2;6,5;7,076923077
2;52;19;505;5;6;22,4;34,35714286
2;52;19;506;5;6;23,57;37,84313725
2;52;19;507;8;9;35,94;56,83333333
2;52;46;501;10;11;53,9;75,8125
2;52;46;502;9;10;51,36;58,44444444
2;52;46;503;6;7;34,09;38,47727273
2;52;46;504;6;7;34,09;50,39130435
2;52;46;505;4;5;16,97;27,64
2;52;46;506;2;3;8,14;20,21153846
2;52;46;507;5;6;20,51;33,49019608
2;53;1;501;2;3;6,66;32,32653061
2;53;1;502;2;3;8,72;16,75925926
2;53;1;503;5;6;33,91;43,88235294
2;53;1;504;5;6;33,91;48,06
2;53;1;505;9;10;49,81;71,45283019
2;53;1;506;9;10;50,98;63,2745098
2;53;1;507;12;13;63,35;81,25531915
2;53;19;501;5;6;26,31;52,1
2;53;19;502;4;5;23,77;39,03703704
2;53;19;503;1;2;6,5;15,11111111
2;53;19;504;1;2;6,5;7,074074074
2;53;19;505;5;6;22,4;34,22727273
2;53;19;506;5;6;23,57;39,7
2;53;19;507;8;9;35,94;56,89583333
2;53;46;501;10;11;53,9;73,78
2;53;46;502;9;10;51,36;59,875
2;53;46;503;6;7;34,09;36,02272727
2;53;46;504;6;7;34,09;56,64583333
2;53;46;505;4;5;16,97;29,22222222
2;53;46;506;2;3;8,14;19,61111111
2;53;46;507;5;6;20,51;34,58490566
2;54;1;501;2;3;6,66;32,32653061
2;54;1;502;2;3;8,72;16,75925926
2;54;1;503;5;6;33,91;43,88235294
2;54;1;504;5;6;33,91;48,06
2;54;1;505;9;10;49,81;71,45283019
2;54;1;506;9;10;50,98;63,2745098
2;54;1;507;12;13;63,35;81,25531915
2;54;19;501;5;6;26,31;52,1
2;54;19;502;4;5;23,77;39,03703704
2;54;19;503;1;2;6,5;15,11111111
2;54;19;504;1;2;6,5;7,074074074
2;54;19;505;5;6;22,4;34,22727273
2;54;19;506;5;6;23,57;39,7
2;54;19;507;8;9;35,94;56,89583333
2;54;46;501;10;11;53,9;73,78
2;54;46;502;9;10;51,36;59,875
2;54;46;503;6;7;34,09;36,02272727
2;54;46;504;6;7;34,09;56,64583333
2;54;46;505;4;5;16,97;29,22222222
2;54;46;506;2;3;8,14;19,61111111
2;54;46;507;5;6;20,51;34,58490566
2;55;1;501;2;3;6,66;36,49056604
2;55;1;502;2;3;8,72;16,16071429
2;55;1;503;5;6;33,91;45,43396226
2;55;1;504;5;6;33,91;48,81481481
2;55;1;505;9;10;49,81;70,88235294
2;55;1;506;9;10;50,98;62,96296296
2;55;1;507;12;13;63,35;82,30769231
2;55;19;501;5;6;26,31;54,27906977
2;55;19;502;4;5;23,77;37,68627451
2;55;19;503;1;2;6,5;15,67857143
2;55;19;504;1;2;6,5;7,107142857
2;55;19;505;5;6;22,4;34,86538462
2;55;19;506;5;6;23,57;39,5
2;55;19;507;8;9;35,94;58,50980392
2;55;46;501;10;11;53,9;74,68085106
2;55;46;502;9;10;51,36;60,18
2;55;46;503;6;7;34,09;37,97916667
2;55;46;504;6;7;34,09;51,2037037
2;55;46;505;4;5;16,97;28,7037037
2;55;46;506;2;3;8,14;19,22222222
2;55;46;507;5;6;20,51;33,58181818
2;56;1;501;2;3;6,66;36,49056604
2;56;1;502;2;3;8,72;16,16071429
2;56;1;503;5;6;33,91;45,43396226
2;56;1;504;5;6;33,91;48,81481481
2;56;1;505;9;10;49,81;70,88235294
2;56;1;506;9;10;50,98;62,96296296
2;56;1;507;12;13;63,35;82,30769231
2;56;19;501;5;6;26,31;54,27906977
2;56;19;502;4;5;23,77;37,68627451
2;56;19;503;1;2;6,5;15,67857143
2;56;19;504;1;2;6,5;7,107142857
2;56;19;505;5;6;22,4;34,86538462
2;56;19;506;5;6;23,57;39,5
2;56;19;507;8;9;35,94;58,50980392
2;56;46;501;10;11;53,9;74,68085106
2;56;46;502;9;10;51,36;60,18
2;56;46;503;6;7;34,09;37,97916667
2;56;46;504;6;7;34,09;51,2037037
2;56;46;505;4;5;16,97;28,7037037
2;56;46;506;2;3;8,14;19,22222222
2;56;46;507;5;6;20,51;33,58181818
2;57;1;501;2;3;6,66;37,63636364
2;57;1;502;2;3;8,72;15,98275862
2;57;1;503;5;6;33,91;43,73214286
2;57;1;504;5;6;33,91;49,6
2;57;1;505;9;10;49,81;70,84
2;57;1;506;9;10;50,98;64,625
2;57;1;507;12;13;63,35;82,96226415
2;57;19;501;5;6;26,31;57,46808511
2;57;19;502;4;5;23,77;39,49090909
2;57;19;503;1;2;6,5;15,31034483
2;57;19;504;1;2;6,5;7,086206897
2;57;19;505;5;6;22,4;35,71153846
2;57;19;506;5;6;23,57;39,15789474
2;57;19;507;8;9;35,94;59,45283019
2;57;46;501;10;11;53,9;76,80357143
2;57;46;502;9;10;51,36;58,92592593
2;57;46;503;6;7;34,09;38,90566038
2;57;46;504;6;7;34,09;51,44444444
2;57;46;505;4;5;16,97;29,36206897
2;57;46;506;2;3;8,14;20,15517241
2;57;46;507;5;6;20,51;34,0862069
2;58;1;501;2;3;6,66;37,63636364
2;58;1;502;2;3;8,72;15,98275862
2;58;1;503;5;6;33,91;43,73214286
2;58;1;504;5;6;33,91;49,6
2;58;1;505;9;10;49,81;70,84
2;58;1;506;9;10;50,98;64,625
2;58;1;507;12;13;63,35;82,96226415
2;58;19;501;5;6;26,31;57,46808511
2;58;19;502;4;5;23,77;39,49090909
2;58;19;503;1;2;6,5;15,31034483
2;58;19;504;1;2;6,5;7,086206897
2;58;19;505;5;6;22,4;35,71153846
2;58;19;506;5;6;23,57;39,15789474
2;58;19;507;8;9;35,94;59,45283019
2;58;46;501;10;11;53,9;76,80357143
2;58;46;502;9;10;51,36;58,92592593
2;58;46;503;6;7;34,09;38,90566038
2;58;46;504;6;7;34,09;51,44444444
2;58;46;505;4;5;16,97;29,36206897
2;58;46;506;2;3;8,14;20,15517241
2;58;46;507;5;6;20,51;34,0862069
2;59;1;501;2;3;6,66;33,61111111
2;59;1;502;2;3;8,72;16,28333333
2;59;1;503;5;6;33,91;43,73684211
2;59;1;504;5;6;33,91;49,21818182
2;59;1;505;9;10;49,81;72,03636364
2;59;1;506;9;10;50,98;66,66071429
2;59;1;507;12;13;63,35;82,29411765
2;59;19;501;5;6;26,31;60,74074074
2;59;19;502;4;5;23,77;39,2037037
2;59;19;503;1;2;6,5;15,05
2;59;19;504;1;2;6,5;7,083333333
2;59;19;505;5;6;22,4;34,25490196
2;59;19;506;5;6;23,57;40,64150943
2;59;19;507;8;9;35,94;58,93103448
2;59;46;501;10;11;53,9;74,71428571
2;59;46;502;9;10;51,36;60,05555556
2;59;46;503;6;7;34,09;39,48076923
2;59;46;504;6;7;34,09;52,7826087
2;59;46;505;4;5;16,97;29,59322034
2;59;46;506;2;3;8,14;20,1
2;59;46;507;5;6;20,51;34,13559322
2;60;1;501;2;3;6,66;33,61111111
2;60;1;502;2;3;8,72;16,28333333
2;60;1;503;5;6;33,91;43,73684211
2;60;1;504;5;6;33,91;49,21818182
2;60;1;505;9;10;49,81;72,03636364
2;60;1;506;9;10;50,98;66,66071429
2;60;1;507;12;13;63,35;82,29411765
2;60;19;501;5;6;26,31;60,74074074
2;60;19;502;4;5;23,77;39,2037037
2;60;19;503;1;2;6,5;15,05
2;60;19;504;1;2;6,5;7,083333333
2;60;19;505;5;6;22,4;34,25490196
2;60;19;506;5;6;23,57;40,64150943
2;60;19;507;8;9;35,94;58,93103448
2;60;46;501;10;11;53,9;74,71428571
2;60;46;502;9;10;51,36;60,05555556
2;60;46;503;6;7;34,09;39,48076923
2;60;46;504;6;7;34,09;52,7826087
2;60;46;505;4;5;16,97;29,59322034
2;60;46;506;2;3;8,14;20,1
2;60;46;507;5;6;20,51;34,13559322
2;61;1;501;2;3;6,66;39,6440678
2;61;1;502;2;3;8,72;16,11290323
2;61;1;503;5;6;33,91;44,52459016
2;61;1;504;5;6;33,91;49,63636364
2;61;1;505;9;10;49,81;71,71186441
2;61;1;506;9;10;50,98;64,74576271
2;61;1;507;12;13;63,35;82,76363636
2;61;19;501;5;6;26,31;54,16
2;61;19;502;4;5;23,77;40,18965517
2;61;19;503;1;2;6,5;15,53225806
2;61;19;504;1;2;6,5;7,080645161
2;61;19;505;5;6;22,4;36,81666667
2;61;19;506;5;6;23,57;40,61016949
2;61;19;507;8;9;35,94;59,95
2;61;46;501;10;11;53,9;75,72413793
2;61;46;502;9;10;51,36;59,2037037
2;61;46;503;6;7;34,09;39,33333333
2;61;46;504;6;7;34,09;51,52631579
2;61;46;505;4;5;16,97;28,8245614
2;61;46;506;2;3;8,14;19,93548387
2;61;46;507;5;6;20,51;35,12903226
2;62;1;501;2;3;6,66;39,6440678
2;62;1;502;2;3;8,72;16,11290323
2;62;1;503;5;6;33,91;44,52459016
2;62;1;504;5;6;33,91;49,63636364
2;62;1;505;9;10;49,81;71,71186441
2;62;1;506;9;10;50,98;64,74576271
2;62;1;507;12;13;63,35;82,76363636
2;62;19;501;5;6;26,31;54,16
2;62;19;502;4;5;23,77;40,18965517
2;62;19;503;1;2;6,5;15,53225806
2;62;19;504;1;2;6,5;7,080645161
2;62;19;505;5;6;22,4;36,81666667
2;62;19;506;5;6;23,57;40,61016949
2;62;19;507;8;9;35,94;59,95
2;62;46;501;10;11;53,9;75,72413793
2;62;46;502;9;10;51,36;59,2037037
2;62;46;503;6;7;34,09;39,33333333
2;62;46;504;6;7;34,09;51,52631579
2;62;46;505;4;5;16,97;28,8245614
2;62;46;506;2;3;8,14;19,93548387
2;62;46;507;5;6;20,51;35,12903226
2;63;1;501;2;3;6,66;41,04918033
2;63;1;502;2;3;8,72;16,828125
2;63;1;503;5;6;33,91;45,34920635
2;63;1;504;5;6;33,91;49,35714286
2;63;1;505;9;10;49,81;72,94736842
2;63;1;506;9;10;50,98;67,07017544
2;63;1;507;12;13;63,35;82,44444444
2;63;19;501;5;6;26,31;64,86666667
2;63;19;502;4;5;23,77;40,6557377
2;63;19;503;1;2;6,5;15,796875
2;63;19;504;1;2;6,5;7,09375
2;63;19;505;5;6;22,4;35,06779661
2;63;19;506;5;6;23,57;40,08064516
2;63;19;507;8;9;35,94;62,96551724
2;63;46;501;10;11;53,9;74,78947368
2;63;46;502;9;10;51,36;59,45614035
2;63;46;503;6;7;34,09;40,36842105
2;63;46;504;6;7;34,09;53,25862069
2;63;46;505;4;5;16,97;29,65625
2;63;46;506;2;3;8,14;20,171875
2;63;46;507;5;6;20,51;34,06451613
2;64;1;501;2;3;6,66;41,04918033
2;64;1;502;2;3;8,72;16,828125
2;64;1;503;5;6;33,91;45,34920635
2;64;1;504;5;6;33,91;49,35714286
2;64;1;505;9;10;49,81;72,94736842
2;64;1;506;9;10;50,98;67,07017544
2;64;1;507;12;13;63,35;82,44444444
2;64;19;501;5;6;26,31;64,86666667
2;64;19;502;4;5;23,77;40,6557377
2;64;19;503;1;2;6,5;15,796875
2;64;19;504;1;2;6,5;7,09375
2;64;19;505;5;6;22,4;35,06779661
2;64;19;506;5;6;23,57;40,08064516
2;64;19;507;8;9;35,94;62,96551724
2;64;46;501;10;11;53,9;74,78947368
2;64;46;502;9;10;51,36;59,45614035
2;64;46;503;6;7;34,09;40,36842105
2;64;46;504;6;7;34,09;53,25862069
2;64;46;505;4;5;16,97;29,65625
2;64;46;506;2;3;8,14;20,171875
2;64;46;507;5;6;20,51;34,06451613
2;65;1;501;2;3;6,66;41,74603175
2;65;1;502;2;3;8,72;16,57575758
2;65;1;503;5;6;33,91;44,01538462
2;65;1;504;5;6;33,91;51,27272727
2;65;1;505;9;10;49,81;74,77358491
2;65;1;506;9;10;50,98;64,15517241
2;65;1;507;12;13;63,35;81,25925926
2;65;19;501;5;6;26,31;60,08474576
2;65;19;502;4;5;23,77;39,82758621
2;65;19;503;1;2;6,5;16,46969697
2;65;19;504;1;2;6,5;7,121212121
2;65;19;505;5;6;22,4;35,390625
2;65;19;506;5;6;23,57;40,18461538
2;65;19;507;8;9;35,94;59,75438596
2;65;46;501;10;11;53,9;75,43333333
2;65;46;502;9;10;51,36;60,45762712
2;65;46;503;6;7;34,09;39,08474576
2;65;46;504;6;7;34,09;51,8852459
2;65;46;505;4;5;16,97;29,60606061
2;65;46;506;2;3;8,14;20,65151515
